id,source_idx,destination_idx,news_idx,is_fake_news,is_political_news
58227,271,335,291,True,False
58228,100,43,304,True,False
58229,203,479,487,True,False
58230,27,498,257,False,True
58231,133,15,511,True,False
58232,364,233,321,True,True
58233,64,188,888,True,False
58234,75,121,352,True,False
58235,208,474,377,True,True
58236,194,225,60,True,True
58237,407,283,244,False,False
58238,118,417,149,False,True
58239,233,64,132,True,False
58240,224,87,484,False,True
58241,399,342,551,True,True
58242,182,96,797,True,False
58243,444,358,964,False,False
58244,221,322,995,False,False
58245,128,343,421,True,True
58246,227,304,742,True,True
58247,493,137,390,True,False
58248,265,407,347,False,False
58249,485,333,900,False,True
58250,419,262,538,True,False
58251,223,49,586,True,False
58252,36,1,40,False,False
58253,354,105,615,False,True
58254,23,228,390,True,False
58255,59,408,302,False,True
58256,463,434,575,True,True
58257,299,104,318,False,False
58258,180,352,52,False,True
58259,31,367,268,True,True
58260,65,402,631,False,False
58261,431,128,73,False,False
58262,141,62,404,False,False
58263,261,390,966,False,False
58264,292,368,705,False,False
58265,425,380,385,True,False
58266,413,301,749,False,True
58267,14,297,790,False,True
58268,472,49,289,True,False
58269,401,216,846,True,True
58270,353,3,723,True,True
58271,271,178,518,True,True
58272,203,219,408,True,True
58273,98,11,474,True,False
58274,354,149,866,False,True
58275,323,26,325,True,True
58276,157,275,645,False,True
58277,58,350,337,False,True
58278,409,161,249,True,True
58279,343,329,300,True,True
58280,410,261,891,True,False
58281,20,183,178,True,True
58282,234,136,815,False,False
58283,20,95,970,False,True
58284,456,316,3,True,True
58285,49,61,536,False,False
58286,20,19,562,True,False
58287,291,332,927,False,True
58288,385,141,443,False,True
58289,108,228,172,True,True
58290,309,194,324,True,True
58291,79,316,135,False,True
58292,116,142,856,False,True
58293,5,106,288,True,False
58294,136,56,657,True,False
58295,128,139,555,False,False
58296,240,66,744,True,False
58297,106,110,379,True,True
58298,30,132,205,False,True
58299,154,336,159,True,False
58300,154,158,778,False,False
58301,449,401,77,False,False
58302,235,46,99,False,False
58303,488,314,175,False,False
58304,137,12,665,False,True
58305,282,223,466,False,False
58306,91,448,258,True,False
58307,499,217,851,True,True
58308,345,97,582,False,True
58309,205,252,977,False,True
58310,183,364,191,False,True
58311,446,256,360,True,False
58312,231,442,800,True,True
58313,137,175,654,True,False
58314,287,88,62,False,False
58315,451,367,350,False,False
58316,168,432,870,False,True
58317,442,370,59,True,False
58318,239,404,733,True,True
58319,123,72,662,True,False
58320,456,269,715,False,True
58321,371,461,83,False,False
58322,67,144,559,True,True
58323,434,327,563,True,False
58324,253,431,6,False,False
58325,145,427,92,True,False
58326,156,407,659,False,False
58327,486,378,41,True,False
58328,293,233,553,False,False
58329,493,298,360,True,False
58330,222,88,188,True,False
58331,365,248,762,False,True
58332,4,141,32,True,True
58333,422,171,819,False,False
58334,60,202,32,True,True
58335,450,369,168,False,False
58336,123,252,439,False,True
58337,408,36,561,False,False
58338,56,80,589,False,True
58339,34,363,885,False,False
58340,171,159,120,False,True
58341,125,150,706,True,True
58342,496,230,110,False,True
58343,359,306,421,True,True
58344,469,261,525,True,True
58345,251,208,676,True,False
58346,397,139,254,False,True
58347,249,165,46,False,True
58348,217,187,646,True,True
58349,214,348,957,True,False
58350,302,322,817,True,True
58351,422,207,190,False,False
58352,155,116,910,True,True
58353,94,410,752,True,False
58354,230,228,857,True,True
58355,143,364,789,False,True
58356,317,196,124,True,False
58357,73,411,662,True,False
58358,342,21,320,False,False
58359,8,490,875,False,True
58360,162,395,714,True,True
58361,302,310,633,False,True
58362,417,232,356,True,True
58363,263,90,389,True,False
58364,308,311,821,True,True
58365,169,400,379,True,True
58366,158,214,488,False,False
58367,283,396,432,False,True
58368,61,145,737,True,True
58369,198,129,438,True,True
58370,162,327,416,False,False
58371,440,38,387,True,False
58372,293,97,984,True,False
58373,237,358,472,True,False
58374,208,270,758,False,False
58375,399,488,743,False,True
58376,457,89,158,True,True
58377,478,159,734,True,True
58378,357,251,949,False,False
58379,241,134,497,True,False
58380,117,37,324,True,True
58381,373,127,891,True,False
58382,499,407,570,True,False
58383,207,161,3,True,True
58384,106,364,950,False,False
58385,184,197,777,False,True
58386,210,388,272,False,True
58387,17,42,435,False,True
58388,58,364,238,True,False
58389,208,221,254,False,True
58390,19,118,691,False,False
58391,189,307,48,True,False
58392,163,320,680,True,False
58393,22,156,861,False,True
58394,158,172,166,False,True
58395,390,458,334,True,True
58396,361,377,27,True,True
58397,65,326,800,True,True
58398,52,285,538,True,False
58399,487,423,339,False,False
58400,71,155,918,True,True
58401,370,12,380,True,True
58402,192,362,504,False,True
58403,47,25,622,False,True
58404,475,179,515,True,False
58405,218,146,39,False,True
58406,86,161,329,True,True
58407,398,154,719,False,True
58408,281,271,897,True,True
58409,235,200,621,False,True
58410,154,182,316,True,False
58411,201,278,681,True,False
58412,421,355,6,False,False
58413,72,319,870,False,True
58414,70,169,983,True,False
58415,127,359,723,True,True
58416,187,264,740,True,True
58417,7,315,481,False,True
58418,395,203,592,False,False
58419,51,73,503,False,False
58420,248,240,611,False,True
58421,114,97,697,False,False
58422,85,349,577,False,False
58423,170,323,819,False,False
58424,63,125,254,False,True
58425,229,210,914,False,False
58426,298,457,537,True,False
58427,402,214,991,True,False
58428,457,476,745,False,False
58429,17,348,546,False,False
58430,158,446,862,False,False
58431,278,325,173,True,True
58432,496,57,425,False,False
58433,375,339,216,False,False
58434,449,84,729,True,False
58435,213,33,663,True,False
58436,377,56,297,False,False
58437,39,232,649,True,False
58438,331,495,348,False,False
58439,322,416,707,True,True
58440,116,358,77,False,False
58441,369,36,577,False,False
58442,367,65,573,False,False
58443,468,433,599,False,True
58444,365,214,802,True,True
58445,293,401,338,False,True
58446,427,407,633,False,True
58447,485,174,308,False,False
58448,455,432,685,True,False
58449,175,249,736,True,False
58450,65,362,107,True,True
58451,242,44,330,True,False
58452,374,496,324,True,True
58453,299,9,986,True,False
58454,179,390,712,False,False
58455,85,111,141,False,True
58456,304,444,184,False,True
58457,132,226,53,True,False
58458,378,242,564,True,True
58459,56,59,32,True,True
58460,157,272,811,False,True
58461,374,338,859,True,False
58462,295,472,826,True,True
58463,302,399,541,True,True
58464,70,277,32,True,True
58465,284,122,401,True,False
58466,341,459,47,True,True
58467,225,281,888,True,False
58468,343,380,538,True,False
58469,449,71,500,True,False
58470,361,54,13,False,False
58471,476,175,19,False,False
58472,224,150,157,True,False
58473,445,493,102,True,False
58474,157,387,38,False,False
58475,324,149,106,False,True
58476,457,213,184,False,True
58477,206,322,700,True,False
58478,424,469,911,True,False
58479,28,498,902,False,False
58480,472,489,16,False,True
58481,28,216,570,True,False
58482,30,495,222,True,True
58483,299,498,672,True,False
58484,278,480,360,True,False
58485,320,316,131,True,False
58486,274,63,620,False,True
58487,442,200,243,False,True
58488,89,16,44,True,False
58489,124,387,589,False,True
58490,87,402,511,True,False
58491,172,9,461,False,False
58492,407,422,808,True,False
58493,298,300,921,True,True
58494,193,248,789,False,True
58495,159,395,670,False,True
58496,372,110,912,True,False
58497,51,73,330,True,False
58498,191,232,443,False,True
58499,150,297,573,False,False
58500,96,214,180,False,False
58501,219,255,893,False,True
58502,13,258,657,True,False
58503,137,466,475,True,True
58504,301,389,164,True,True
58505,59,68,479,True,True
58506,177,194,617,True,False
58507,463,81,740,True,True
58508,399,375,968,True,True
58509,225,94,264,False,True
58510,37,240,218,True,True
58511,343,289,264,False,True
58512,69,343,643,True,False
58513,390,289,330,True,False
58514,371,408,765,False,False
58515,177,391,233,False,False
58516,217,306,11,False,True
58517,33,262,939,False,False
58518,496,312,690,False,True
58519,397,434,754,True,True
58520,205,452,322,False,True
58521,129,281,753,False,False
58522,445,369,577,False,False
58523,109,172,120,False,True
58524,469,285,42,True,False
58525,428,418,393,True,False
58526,353,380,429,True,True
58527,354,375,310,True,True
58528,201,316,435,False,True
58529,25,381,312,False,True
58530,30,119,421,True,True
58531,447,112,434,True,True
58532,110,163,712,False,False
58533,246,95,311,False,False
58534,97,55,951,False,False
58535,24,476,279,False,True
58536,204,412,769,True,False
58537,329,125,92,True,False
58538,325,194,625,False,True
58539,460,397,529,True,False
58540,123,244,663,True,False
58541,83,315,816,True,False
58542,314,483,71,False,True
58543,96,35,788,True,False
58544,217,145,717,True,True
58545,231,226,289,True,False
58546,11,54,611,False,True
58547,184,345,990,False,False
58548,216,170,988,True,False
58549,234,419,250,False,False
58550,486,91,419,True,False
58551,445,319,985,True,True
58552,461,295,378,False,False
58553,273,202,345,False,True
58554,17,234,665,False,True
58555,13,321,984,True,False
58556,147,270,13,False,False
58557,127,166,432,False,True
58558,173,10,361,True,True
58559,468,111,507,True,False
58560,184,417,153,False,True
58561,115,474,980,True,False
58562,491,420,384,False,False
58563,376,156,905,True,False
58564,176,411,284,False,True
58565,284,268,19,False,False
58566,93,316,772,True,False
58567,336,427,676,True,False
58568,440,237,817,True,True
58569,333,132,465,False,True
58570,179,326,859,True,False
58571,65,222,729,True,False
58572,4,151,938,True,False
58573,73,485,491,True,False
58574,365,44,417,True,False
58575,412,25,162,False,False
58576,152,334,993,True,True
58577,213,280,111,False,False
58578,469,474,815,False,False
58579,119,417,921,True,True
58580,305,409,709,False,True
58581,102,56,22,False,True
58582,338,494,713,True,False
58583,214,330,715,False,True
58584,381,311,373,False,False
58585,120,221,622,False,True
58586,269,480,599,False,True
58587,323,45,759,True,True
58588,236,81,331,True,False
58589,142,284,33,True,True
58590,113,232,761,False,False
58591,136,68,202,True,True
58592,249,118,231,True,True
58593,156,70,873,False,False
58594,114,163,525,True,True
58595,24,199,244,False,False
58596,364,47,968,True,True
58597,485,266,8,False,False
58598,348,204,255,False,False
58599,155,440,713,True,False
58600,324,436,478,True,False
58601,321,334,675,True,False
58602,58,248,515,True,False
58603,120,338,774,False,False
58604,75,27,479,True,True
58605,329,86,581,False,True
58606,394,39,15,True,False
58607,404,398,897,True,True
58608,308,280,688,True,False
58609,384,186,584,False,True
58610,204,267,845,True,False
58611,170,264,559,True,True
58612,166,84,464,False,True
58613,315,404,321,True,True
58614,417,308,914,False,False
58615,20,272,223,False,False
58616,241,489,381,False,True
58617,279,107,492,False,False
58618,319,265,98,False,False
58619,311,465,822,False,True
58620,74,478,896,True,True
58621,288,295,29,True,False
58622,88,270,927,False,True
58623,407,208,213,False,True
58624,495,449,543,False,False
58625,376,386,867,False,False
58626,180,343,901,False,False
58627,35,199,663,True,False
58628,136,330,603,True,False
58629,499,464,693,False,False
58630,238,237,850,False,True
58631,444,124,141,False,True
58632,182,37,131,True,False
58633,14,244,717,True,True
58634,315,351,957,True,False
58635,237,195,340,True,True
58636,309,110,60,True,True
58637,30,217,780,True,True
58638,359,321,468,True,True
58639,320,133,639,True,False
58640,26,268,961,False,True
58641,330,280,876,True,True
58642,318,74,223,False,False
58643,306,352,740,True,True
58644,384,312,902,False,False
58645,59,368,632,True,True
58646,25,51,923,True,True
58647,473,268,188,True,False
58648,287,108,364,True,True
58649,94,412,408,True,True
58650,345,142,201,True,False
58651,341,457,472,True,False
58652,61,140,893,False,True
58653,332,37,677,True,False
58654,173,380,548,True,True
58655,277,5,923,True,True
58656,171,195,734,True,True
58657,446,462,506,False,False
58658,131,433,579,True,True
58659,33,305,347,False,False
58660,93,466,321,True,True
58661,174,196,863,True,False
58662,52,456,853,True,True
58663,122,370,911,True,False
58664,323,112,36,False,True
58665,280,130,675,True,False
58666,429,295,972,True,False
58667,15,72,436,True,True
58668,67,391,514,True,True
58669,256,233,482,True,False
58670,416,44,12,True,False
58671,244,110,500,True,False
58672,281,390,911,True,False
58673,273,87,12,True,False
58674,45,119,743,False,True
58675,29,405,855,True,False
58676,276,145,259,True,True
58677,339,429,50,False,False
58678,343,367,452,False,True
58679,369,63,89,True,True
58680,273,209,782,False,False
58681,343,86,256,False,True
58682,287,382,427,False,False
58683,130,402,686,False,True
58684,29,289,395,False,False
58685,202,136,740,True,True
58686,457,337,740,True,True
58687,340,171,385,True,False
58688,301,171,243,False,True
58689,209,200,821,True,True
58690,251,143,273,False,False
58691,440,357,825,False,False
58692,478,372,985,True,True
58693,353,451,705,False,False
58694,158,162,25,False,True
58695,50,287,571,False,False
58696,19,189,167,False,False
58697,324,443,825,False,False
58698,405,336,348,False,False
58699,331,215,998,True,False
58700,262,417,902,False,False
58701,482,431,56,True,True
58702,496,389,832,True,False
58703,288,202,855,True,False
58704,52,447,827,True,False
58705,370,293,649,True,False
58706,342,416,450,False,False
58707,88,161,63,False,False
58708,103,181,497,True,False
58709,489,422,889,False,True
58710,297,222,663,True,False
58711,117,60,242,False,False
58712,255,15,683,True,False
58713,146,92,17,False,True
58714,258,33,874,False,True
58715,452,81,661,False,False
58716,314,235,633,False,True
58717,189,224,240,True,False
58718,486,73,320,False,False
58719,271,399,150,False,False
58720,126,152,786,False,False
58721,364,93,232,True,False
58722,223,385,869,False,True
58723,470,142,527,True,False
58724,440,492,859,True,False
58725,459,73,560,False,False
58726,236,374,776,False,False
58727,3,344,579,True,True
58728,328,303,123,False,True
58729,122,281,293,False,True
58730,145,455,130,True,False
58731,226,482,114,True,True
58732,185,285,566,True,True
58733,428,470,224,True,False
58734,236,357,131,True,False
58735,184,84,466,False,False
58736,109,385,841,True,False
58737,110,112,773,True,False
58738,312,221,795,True,True
58739,330,38,422,True,False
58740,165,106,300,True,True
58741,0,220,634,False,False
58742,461,136,729,True,False
58743,157,432,437,False,False
58744,489,289,870,False,True
58745,106,226,63,False,False
58746,308,47,186,False,False
58747,344,185,652,True,True
58748,487,41,92,True,False
58749,108,227,111,False,False
58750,356,451,133,True,True
58751,415,19,928,True,True
58752,187,319,961,False,True
58753,419,193,808,True,False
58754,96,496,78,False,False
58755,435,194,233,False,False
58756,433,104,783,True,True
58757,258,165,693,False,False
58758,202,473,244,False,False
58759,280,145,575,True,True
58760,296,343,716,False,True
58761,47,37,786,False,False
58762,485,348,113,False,False
58763,470,207,200,True,True
58764,437,283,211,False,True
58765,412,248,774,False,False
58766,189,361,897,True,True
58767,253,215,616,False,True
58768,236,283,702,False,False
58769,146,13,676,True,False
58770,349,360,514,True,True
58771,234,11,488,False,False
58772,431,465,644,False,False
58773,344,338,702,False,False
58774,155,179,159,True,False
58775,455,149,602,True,False
58776,299,110,967,False,False
58777,2,114,383,True,True
58778,30,260,461,False,False
58779,95,105,810,False,False
58780,436,484,299,False,False
58781,470,387,783,True,True
58782,46,92,973,False,False
58783,230,494,10,True,False
58784,173,83,27,True,True
58785,301,385,122,True,True
58786,348,182,846,True,True
58787,421,476,999,False,False
58788,174,123,303,False,True
58789,254,409,169,False,False
58790,387,295,19,False,False
58791,308,322,917,True,True
58792,412,203,786,False,False
58793,433,416,903,False,True
58794,337,422,427,False,False
58795,288,129,4,False,True
58796,162,165,188,True,False
58797,146,46,176,True,True
58798,490,247,491,True,False
58799,21,472,14,False,True
58800,12,444,635,True,False
58801,430,68,663,True,False
58802,59,435,115,True,True
58803,110,246,769,True,False
58804,213,102,42,True,False
58805,179,422,876,True,True
58806,272,407,781,True,False
58807,454,53,801,False,False
58808,442,440,79,False,False
58809,305,91,900,False,True
58810,310,34,234,False,False
58811,59,440,841,True,False
58812,339,183,345,False,True
58813,445,317,871,False,False
58814,100,357,804,False,False
58815,351,163,580,False,True
58816,492,350,679,True,False
58817,430,138,759,True,True
58818,149,331,631,False,False
58819,320,46,668,True,True
58820,347,226,169,False,False
58821,436,400,48,True,False
58822,209,422,415,False,True
58823,496,385,214,True,True
58824,301,140,746,False,False
58825,30,78,307,True,False
58826,265,334,515,True,False
58827,390,473,840,True,False
58828,108,442,250,False,False
58829,249,379,274,True,False
58830,100,284,390,True,False
58831,74,2,149,False,True
58832,210,154,612,False,False
58833,213,293,581,False,True
58834,92,304,576,True,False
58835,196,379,929,True,True
58836,232,313,566,True,True
58837,391,72,553,False,False
58838,132,107,900,False,True
58839,209,314,840,True,False
58840,194,301,520,False,False
58841,278,107,823,False,True
58842,174,158,214,True,True
58843,412,497,386,False,False
58844,433,8,446,True,False
58845,307,97,124,True,False
58846,144,380,97,False,True
58847,142,11,327,True,True
58848,112,312,753,False,False
58849,293,218,237,True,True
58850,307,246,790,False,True
58851,109,102,280,False,False
58852,457,14,292,True,False
58853,193,267,609,True,False
58854,360,47,217,False,True
58855,75,84,135,False,True
58856,230,279,323,False,False
58857,24,276,239,True,True
58858,427,273,464,False,True
58859,385,437,227,True,False
58860,51,438,844,True,False
58861,429,483,417,True,False
58862,225,95,125,True,False
58863,287,173,129,True,False
58864,200,453,155,True,True
58865,463,377,754,True,True
58866,306,160,332,True,False
58867,292,41,898,True,False
58868,42,368,850,False,True
58869,124,136,225,False,False
58870,230,44,396,False,False
58871,121,207,982,True,False
58872,32,171,19,False,False
58873,281,309,752,True,False
58874,38,435,688,True,False
58875,381,318,65,True,False
58876,57,168,844,True,False
58877,225,43,562,True,False
58878,27,1,806,False,False
58879,331,198,811,False,True
58880,304,440,300,True,True
58881,279,375,105,True,True
58882,320,370,956,False,True
58883,446,16,441,False,False
58884,252,489,106,False,True
58885,230,309,171,False,True
58886,130,313,43,True,False
58887,212,291,887,False,True
58888,332,25,858,True,False
58889,446,434,281,True,False
58890,457,175,738,False,True
58891,470,380,606,False,True
58892,436,147,593,True,True
58893,165,18,823,False,True
58894,2,88,59,True,False
58895,335,357,906,False,False
58896,95,246,692,False,False
58897,11,64,247,True,False
58898,207,390,911,True,False
58899,491,1,550,False,True
58900,378,395,871,False,False
58901,12,153,679,True,False
58902,374,240,522,True,True
58903,247,184,632,True,True
58904,445,28,8,False,False
58905,178,123,18,False,True
58906,346,474,878,True,True
58907,395,246,299,False,False
58908,420,79,655,True,True
58909,463,483,726,True,False
58910,115,116,990,False,False
58911,55,64,107,True,True
58912,312,323,147,True,True
58913,284,144,570,True,False
58914,47,401,692,False,False
58915,284,65,49,True,True
58916,100,40,114,True,True
58917,236,465,671,False,True
58918,385,423,916,False,False
58919,177,180,212,True,True
58920,293,0,251,True,False
58921,339,241,693,False,False
58922,355,12,18,False,True
58923,310,488,758,False,False
58924,296,63,920,True,True
58925,152,331,255,False,False
58926,152,329,538,True,False
58927,298,138,748,True,True
58928,78,420,781,True,False
58929,101,487,962,True,False
58930,240,374,601,False,False
58931,356,71,794,True,False
58932,293,86,428,False,True
58933,48,391,845,True,False
58934,116,128,143,False,False
58935,453,219,282,False,True
58936,132,52,25,False,True
58937,57,67,670,False,True
58938,177,384,148,False,False
58939,289,456,433,False,False
58940,176,408,24,True,False
58941,85,137,753,False,False
58942,56,308,728,True,False
58943,207,433,235,True,True
58944,487,3,138,False,True
58945,421,386,481,False,True
58946,150,339,480,False,True
58947,129,413,225,False,False
58948,333,246,96,False,False
58949,24,201,390,True,False
58950,330,80,418,True,True
58951,258,112,593,True,True
58952,390,494,131,True,False
58953,57,234,978,True,False
58954,5,415,241,True,False
58955,430,467,236,False,True
58956,376,397,825,False,False
58957,312,229,809,True,True
58958,470,167,582,False,True
58959,499,170,36,False,True
58960,89,380,292,True,False
58961,425,491,971,True,False
58962,80,479,338,False,True
58963,261,200,657,True,False
58964,39,408,492,False,False
58965,240,29,34,False,False
58966,222,99,971,True,False
58967,360,369,951,False,False
58968,451,133,732,False,True
58969,335,109,141,False,True
58970,269,378,412,False,True
58971,386,473,998,True,False
58972,53,434,979,False,False
58973,83,91,0,False,True
58974,102,436,292,True,False
58975,81,269,383,True,True
58976,71,405,547,False,True
58977,276,130,79,False,False
58978,279,243,999,False,False
58979,429,27,219,True,True
58980,247,118,967,False,False
58981,277,349,395,False,False
58982,186,234,291,True,False
58983,379,402,24,True,False
58984,344,24,153,False,True
58985,91,266,303,False,True
58986,80,94,244,False,False
58987,444,60,646,True,True
58988,369,245,500,True,False
58989,395,105,523,True,False
58990,479,292,197,True,True
58991,94,398,974,False,True
58992,5,117,875,False,True
58993,381,255,652,True,True
58994,364,154,251,True,False
58995,362,136,514,True,True
58996,14,226,975,False,True
58997,434,403,34,False,False
58998,426,0,561,False,False
58999,203,226,152,True,False
59000,352,295,332,True,False
59001,6,201,362,True,True
59002,36,211,285,True,True
59003,256,213,851,True,True
59004,406,324,901,False,False
59005,488,459,233,False,False
59006,469,333,924,True,False
59007,476,485,786,False,False
59008,324,390,507,True,False
59009,323,345,256,False,True
59010,153,30,308,False,False
59011,126,321,827,True,False
59012,104,359,177,True,True
59013,99,266,198,True,True
59014,163,194,45,True,False
59015,408,122,372,False,True
59016,183,396,856,False,True
59017,254,150,977,False,True
59018,409,47,843,False,False
59019,387,161,447,True,True
59020,240,481,605,False,False
59021,386,225,861,False,True
59022,249,84,356,True,True
59023,123,85,877,False,True
59024,267,321,17,False,True
59025,364,213,794,True,False
59026,484,1,157,True,False
59027,313,104,652,True,True
59028,45,75,223,False,False
59029,448,71,719,False,True
59030,294,74,261,True,False
59031,0,220,76,True,True
59032,98,159,614,False,False
59033,10,317,136,False,True
59034,481,335,607,False,False
59035,437,189,576,True,False
59036,247,184,30,False,True
59037,483,354,285,True,True
59038,191,392,725,True,True
59039,10,378,456,False,True
59040,401,286,26,False,True
59041,474,186,503,False,False
59042,272,485,708,False,True
59043,69,472,456,False,True
59044,2,475,638,True,True
59045,348,363,726,True,False
59046,161,483,909,False,True
59047,430,56,150,False,False
59048,231,126,233,False,False
59049,376,217,363,True,False
59050,404,411,166,False,True
59051,331,457,896,True,True
59052,193,62,500,True,False
59053,225,219,798,False,True
59054,233,354,797,True,False
59055,8,303,178,True,True
59056,416,261,795,True,True
59057,379,93,46,False,True
59058,411,375,973,False,False
59059,383,444,898,True,False
59060,306,365,413,False,False
59061,272,215,349,False,True
59062,247,245,904,True,False
59063,323,155,238,True,False
59064,125,216,16,False,True
59065,26,357,265,True,False
59066,285,345,966,False,False
59067,402,265,172,True,True
59068,87,403,521,False,False
59069,431,402,744,True,False
59070,321,429,257,False,True
59071,25,308,272,False,True
59072,461,219,353,False,False
59073,4,113,601,False,False
59074,263,259,104,True,True
59075,27,191,223,False,False
59076,398,140,683,True,False
59077,483,304,297,False,False
59078,299,55,55,True,True
59079,316,362,700,True,False
59080,474,387,594,False,False
59081,436,206,387,True,False
59082,449,182,938,True,False
59083,211,151,18,False,True
59084,39,265,4,False,True
59085,307,284,892,False,True
59086,301,399,69,False,False
59087,385,99,435,False,True
59088,79,456,179,False,False
59089,357,354,721,True,False
59090,228,436,732,False,True
59091,146,289,580,False,True
59092,436,99,124,True,False
59093,253,48,67,False,False
59094,145,118,122,True,True
59095,25,396,31,True,False
59096,3,385,121,True,False
59097,399,434,535,False,True
59098,260,104,331,True,False
59099,321,240,817,True,True
59100,417,204,158,True,True
59101,352,16,67,False,False
59102,286,155,208,True,True
59103,496,129,278,True,True
59104,29,434,835,False,False
59105,493,213,511,True,False
59106,323,190,965,True,True
59107,146,26,792,False,False
59108,189,186,979,False,False
59109,292,266,673,True,True
59110,33,456,837,True,True
59111,190,196,425,False,False
59112,140,408,31,True,False
59113,425,75,516,True,True
59114,498,331,757,True,False
59115,345,63,972,True,False
59116,470,190,914,False,False
59117,223,172,148,False,False
59118,273,234,498,True,False
59119,232,33,820,True,True
59120,48,184,405,True,False
59121,283,141,362,True,True
59122,43,427,118,True,True
59123,39,404,935,True,True
59124,323,361,800,True,True
59125,149,255,717,True,True
59126,485,497,513,True,False
59127,301,475,971,True,False
59128,321,367,561,False,False
59129,356,304,721,True,False
59130,406,262,323,False,False
59131,433,117,285,True,True
59132,389,164,788,True,False
59133,441,76,581,False,True
59134,390,320,200,True,True
59135,479,239,280,False,False
59136,387,485,664,False,False
59137,241,78,404,False,False
59138,237,73,394,False,False
59139,35,17,661,False,False
59140,454,443,341,True,False
59141,75,321,487,True,False
59142,222,289,106,False,True
59143,313,6,284,False,True
59144,12,261,300,True,True
59145,223,376,404,False,False
59146,260,291,90,True,False
59147,92,307,893,False,True
59148,440,480,532,False,False
59149,112,97,416,False,False
59150,4,331,77,False,False
59151,227,107,14,False,True
59152,184,188,863,True,False
59153,180,364,236,False,True
59154,307,41,835,False,False
59155,433,88,962,True,False
59156,43,436,375,True,False
59157,111,70,590,True,False
59158,400,328,867,False,False
59159,250,221,6,False,False
59160,129,298,449,True,False
59161,247,80,976,False,True
59162,247,122,419,True,False
59163,315,396,330,True,False
59164,105,353,396,False,False
59165,64,492,252,True,False
59166,299,145,654,True,False
59167,199,131,934,False,False
59168,328,315,753,False,False
59169,19,44,613,False,True
59170,341,401,144,True,True
59171,349,435,87,True,True
59172,236,441,444,True,True
59173,389,434,693,False,False
59174,288,93,183,True,True
59175,418,162,606,False,True
59176,85,214,406,True,False
59177,202,326,250,False,False
59178,368,149,827,True,False
59179,131,456,774,False,False
59180,283,158,67,False,False
59181,468,58,773,True,False
59182,397,14,409,False,False
59183,248,80,387,True,False
59184,139,434,271,True,False
59185,11,427,34,False,False
59186,228,310,49,True,True
59187,298,127,498,True,False
59188,411,454,408,True,True
59189,458,53,521,False,False
59190,415,466,924,True,False
59191,360,201,326,False,False
59192,378,426,212,True,True
59193,204,416,760,True,True
59194,339,281,557,False,True
59195,14,432,487,True,False
59196,193,275,641,False,False
59197,185,171,315,True,True
59198,436,291,231,True,True
59199,316,421,16,False,True
59200,22,472,637,True,True
59201,263,81,927,False,True
59202,209,211,637,True,True
59203,1,32,800,True,True
59204,366,287,836,True,False
59205,120,157,949,False,False
59206,38,161,364,True,True
59207,121,307,701,False,False
59208,245,190,419,True,False
59209,84,8,648,True,False
59210,341,111,878,True,True
59211,14,147,328,True,False
59212,67,5,494,True,False
59213,222,15,66,True,True
59214,56,311,850,False,True
59215,473,55,648,True,False
59216,165,408,538,True,False
59217,450,281,401,True,False
59218,254,5,875,False,True
59219,380,179,520,False,False
59220,424,373,645,False,True
59221,66,113,240,True,False
59222,396,350,233,False,False
59223,415,21,356,True,True
59224,241,2,658,False,False
59225,429,141,270,False,True
59226,3,229,298,True,False
59227,260,272,227,True,False
59228,102,289,479,True,True
59229,498,112,472,True,False
59230,106,127,123,False,True
59231,202,364,100,True,True
59232,250,194,983,True,False
59233,271,191,834,False,True
59234,218,156,166,False,True
59235,87,114,911,True,False
59236,248,452,675,True,False
59237,213,65,913,True,False
59238,71,103,764,True,True
59239,288,281,165,False,True
59240,149,433,448,False,True
59241,261,334,441,False,False
59242,300,56,865,True,False
59243,287,386,144,True,True
59244,354,231,389,True,False
59245,303,466,368,True,False
59246,244,372,552,False,True
59247,311,3,510,False,False
59248,300,78,521,False,False
59249,97,393,661,False,False
59250,267,92,169,False,False
59251,234,32,661,False,False
59252,148,205,900,False,True
59253,371,187,59,True,False
59254,195,133,84,False,True
59255,98,449,373,False,False
59256,83,169,368,True,False
59257,79,316,46,False,True
59258,327,1,736,True,False
59259,410,428,35,True,True
59260,409,186,898,True,False
59261,175,21,13,False,False
59262,412,319,905,True,False
59263,193,357,90,True,False
59264,53,66,861,False,True
59265,359,356,967,False,False
59266,9,161,839,True,False
59267,328,114,630,True,False
59268,45,478,569,False,True
59269,226,124,650,True,False
59270,376,174,537,True,False
59271,200,26,102,True,False
59272,35,2,794,True,False
59273,321,328,922,False,True
59274,86,361,450,False,False
59275,334,154,17,False,True
59276,436,358,233,False,False
59277,438,59,459,True,True
59278,12,497,865,True,False
59279,455,213,81,True,True
59280,113,164,589,False,True
59281,496,389,218,True,True
59282,414,83,830,True,True
59283,447,189,182,True,True
59284,187,102,832,True,False
59285,459,48,758,False,False
59286,147,159,2,True,True
59287,490,56,966,False,False
59288,433,119,259,True,True
59289,191,409,644,False,False
59290,317,44,878,True,True
59291,96,117,28,True,False
59292,111,46,547,False,True
59293,52,161,572,False,False
59294,33,53,67,False,False
59295,494,148,497,True,False
59296,10,276,607,False,False
59297,358,191,871,False,False
59298,394,70,222,True,True
59299,420,413,311,False,False
59300,194,185,675,True,False
